I_arcSum	I_inj_total	V_InjD12
2.72821	-415.36462
3.4228208	-419.48572
2.72821	-418.71228
2.0335991	-419.77478
2.0335991	-425.11853
2.3809047	-426.79431
2.3809047	-426.02087
2.72821	-430.13806
3.075515	-434.87244
2.72821	-435.32166
2.72821	-436.99744
2.3809047	-441.11462
2.3809047	-443.40369
2.3809047	-445.07556
2.3809047	-447.974
2.72821	-451.48181
2.72821	-453.77087
2.72821	-454.82947
2.3809047	-458.33728
2.3809047	-461.23572
2.3809047	-462.29431
2.3809047	-464.58337
2.3809047	-467.47791
2.3809047	-469.76697
2.72821	-471.43884
2.72821	-473.72791
2.72821	-476.62244
2.72821	-478.29431
2.72821	-480.58337
2.3809047	-483.47791
2.3809047	-485.76697
2.3809047	-487.43884
2.3809047	-490.33728
3.075515	-492.62244
2.72821	-494.29822
2.72821	-496.58337
2.72821	-498.87244
2.3809047	-501.15759
2.3809047	-503.44275
2.3809047	-505.73181
2.3809047	-508.01697
2.72821	-510.30603
2.72821	-512.59119
2.72821	-514.88025
2.72821	-517.16541
2.72821	-519.45447
2.72821	-521.73962
2.3809047	-523.4115
2.3809047	-525.08728
2.3809047	-527.37244
2.72821	-529.6615
2.72821	-531.94666
2.72821	-534.23572
2.3809047	-535.90759
2.3809047	-537.58337
2.3809047	-539.25525
2.3809047	-541.54041
2.0335991	-543.21619
2.3809047	-544.88806
2.3809047	-547.17712
2.72821	-549.46228
2.72821	-551.13806
2.72821	-553.42322
2.3809047	-555.099
2.72821	-556.77087
2.3809047	-558.44666
2.3809047	-560.11853
2.3809047	-562.40369
2.72821	-564.07947
2.72821	-565.75134
2.72821	-567.42712
2.72821	-569.099
2.3809047	-570.77478
2.3809047	-572.44666
2.3809047	-574.12244
2.0335991	-575.79431
2.3809047	-578.07947
2.3809047	-579.75525
2.72821	-581.42712
2.72821	-583.10291
2.72821	-584.77478
2.72821	-586.45056
2.3809047	-588.12244
2.3809047	-589.79822
2.3809047	-592.08337
2.0335991	-593.75525
2.3809047	-595.43103
2.3809047	-597.10291
2.72821	-598.77869
3.075515	-600.45056
2.3809047	-602.12634
2.3809047	-603.79822
2.3809047	-605.474
2.3809047	-607.14587
2.0335991	-608.82166
2.3809047	-610.49353
2.3809047	-612.16541
2.72821	-613.84119
2.3809047	-615.51306
2.72821	-617.18884
2.3809047	-618.86072
2.3809047	-620.5365
2.3809047	-622.20837
2.0335991	-623.88416
2.3809047	-625.55603
2.3809047	-627.22791
2.72821	-628.90369
2.72821	-630.57556
2.72821	-632.25134
2.72821	-633.92322
2.3809047	-635.599
2.3809047	-637.27087
2.3809047	-638.94666
2.3809047	-640.61853
2.3809047	-642.29431
2.3809047	-643.96619
2.3809047	-645.02478
1.3389881	-646.70056
2.0335991	-648.37244
3.4228208	-650.04822
1.3389881	-651.72009
2.72821	-653.39587
2.0335991	-656.29041
2.0335991	-658.57947
2.72821	-657.80603
2.3809047	-658.86462
2.3809047	-661.15369
3.075515	-660.98962
2.72821	-660.22009
2.72821	-663.11462
2.3809047	-665.40369
2.0335991	-665.23962
2.0335991	-666.91541
2.0335991	-669.80994
2.3809047	-670.25916
2.3809047	-670.099
2.3809047	-672.38416
2.72821	-673.44666
2.72821	-673.28259
2.3809047	-674.95837
2.3809047	-677.24353
2.0335991	-677.69666
2.0335991	-678.75525
2.0335991	-680.43103
3.075515	-680.88025
1.3389881	-681.32947
2.3809047	-683.00525
2.3809047	-682.23181
2.0335991	-682.07166
2.72821	-684.35681
2.0335991	-684.19666
2.0335991	-683.42322
2.3809047	-686.32166
2.0335991	-687.99353
2.72821	-688.44275
2.0335991	-690.11853
2.72821	-691.79041
2.3809047	-691.63025
2.3809047	-692.68884
2.3809047	-694.36462
1.6862935	-694.81384
2.0335991	-695.87634
2.0335991	-697.54822
2.3809047	-698.60681
2.3809047	-699.66931
3.075515	-701.95447
3.075515	-704.24353
1.3389881	-705.91541
2.0335991	-695.35681
2.3809047	-682.349
2.3809047	-701.15369
1.6862935	-727.90759
2.0335991	-716.12634
2.0335991	-696.38806
2.3809047	-709.68103
2.3809047	-722.97791
2.3809047	-710.57947
2.72821	-703.69275
2.0335991	-714.54041
2.3809047	-716.82947
2.0335991	-710.54822
2.3809047	-715.28259
2.3809047	-720.01306
3.075515	-714.95447
2.72821	-713.57166
3.075515	-716.46619
2.3809047	-723.0365
2.3809047	-735.72009
2.0335991	-732.50134
2.3809047	-709.70447
2.0335991	-708.93494
2.3809047	-732.63025
2.3809047	-734.30603
2.3809047	-716.40369
2.72821	-719.9115
2.3809047	-736.26697
2.72821	-732.43494
3.075515	-723.099
2.0335991	-729.66541
2.0335991	-735.01306
2.72821	-729.95447
2.3809047	-729.18494
2.3809047	-734.52869
2.72821	-734.97791
2.72821	-731.75916
2.72821	-733.43103
2.0335991	-736.94275
2.3809047	-735.55603
2.0335991	-734.17322
2.3809047	-738.29041
2.72821	-738.74353
2.3809047	-736.74353
2.72821	-739.02869
2.72821	-741.31775
2.72821	-740.54431
2.3809047	-740.99744
2.3809047	-743.28259
2.3809047	-743.73572
2.0335991	-742.96228
2.3809047	-744.63806
2.72821	-746.30994
2.72821	-745.54041
2.72821	-746.599
2.72821	-748.27087
2.3809047	-748.11072
2.3809047	-748.55994
2.3809047	-750.23572
2.3809047	-750.68494
2.0335991	-751.13806
2.3809047	-752.80994
2.72821	-753.87244
2.72821	-754.32166
2.3809047	-755.38025
2.3809047	-756.44275
2.3809047	-756.89197
2.0335991	-757.95447
2.3809047	-759.01306
2.3809047	-760.07556
2.3809047	-761.13416
2.72821	-762.19666
2.72821	-763.25525
2.0335991	-764.31384
1.3389881	-765.98962
2.72821	-767.04822
3.4228208	-768.724
2.0335991	-772.23181
1.6862935	-771.46228
2.72821	-769.46228
2.3809047	-775.41931
3.075515	-777.70447
3.075515	-770.20447
2.3809047	-770.65369
2.0335991	-777.82947
2.3809047	-773.38806
2.72821	-767.10681
2.3809047	-771.84119
2.72821	-772.29041
2.72821	-764.79041
2.72821	-764.62634
2.3809047	-766.91541
2.3809047	-761.24744
2.3809047	-758.63806
2.0335991	-760.92712
2.72821	-757.09509
2.72821	-752.04041
2.3809047	-753.099
2.72821	-751.71619
2.72821	-746.04822
2.3809047	-745.27869
2.3809047	-746.33728
2.3809047	-742.50916
2.3809047	-739.89978
2.3809047	-740.95837
2.3809047	-738.96228
2.72821	-735.73962
2.72821	-735.57947
2.72821	-734.19275
2.3809047	-730.974
2.3809047	-730.20056
2.3809047	-730.04041
2.3809047	-727.43103
2.3809047	-726.04431
2.72821	-726.49744
2.72821	-725.11072
2.72821	-723.11462
8.9797087	-722.95056
4.8120427	-721.56775
1.3389881	-718.95837
2.3809047	-718.79822
1.6862935	-716.79822
2.3809047	-713.57556
2.3809047	-714.02869
2.72821	-715.08728
2.72821	-711.86853
2.72821	-711.70447
2.72821	-714.60291
2.3809047	-715.05212
2.72821	-713.66931
2.0335991	-715.95447
2.3809047	-719.46619
2.3809047	-719.30212
2.3809047	-719.13806
2.72821	-722.64978
2.3809047	-725.54431
2.3809047	-724.77478
2.3809047	-726.44666
2.0335991	-730.56775
2.0335991	-731.62634
2.3809047	-732.07947
2.3809047	-736.19666
2.72821	-739.09119
2.72821	-739.54431
2.3809047	-741.82947
2.3809047	-745.34119
2.3809047	-746.39978
2.0335991	-747.46228
2.3809047	-750.35681
2.0335991	-752.03259
2.72821	-753.09119
2.3809047	-755.37634
2.3809047	-757.66541
2.3809047	-758.724
2.3809047	-760.39978
2.0335991	-762.68494
2.0335991	-764.36072
2.0335991	-765.41931
2.0335991	-767.70837
2.3809047	-769.38025
2.3809047	-770.44275
2.3809047	-772.11462
2.3809047	-774.39978
2.0335991	-776.07556
2.3809047	-777.74744
2.0335991	-779.42322
2.0335991	-781.09509
2.0335991	-782.77087
2.3809047	-784.44275
2.3809047	-786.11853
2.3809047	-787.17712
2.3809047	-788.23572
2.3809047	-789.9115
2.3809047	-791.58337
2.0335991	-792.64587
2.0335991	-794.31775
2.0335991	-795.99353
2.0335991	-797.05212
2.3809047	-798.72791
2.3809047	-800.39978
2.3809047	-801.46228
2.3809047	-802.52087
2.3809047	-804.19275
2.3809047	-805.25525
2.0335991	-806.31384
2.0335991	-807.37634
2.0335991	-808.43494
2.0335991	-809.49744
2.3809047	-811.16931
2.3809047	-812.84509
2.3809047	-813.90369
2.72821	-814.96228
3.075515	-817.25134
1.6862935	-818.92322
1.6862935	-822.43494
0.99168259	-818.60291
2.72821	-801.31384
3.075515	-805.43103
2.72821	-837.69275
3.075515	-842.42322
2.0335991	-815.34509
2.3809047	-815.79822
2.3809047	-837.65759
2.0335991	-832.60291
2.0335991	-818.36853
2.0335991	-826.1615
2.3809047	-834.56384
2.0335991	-828.89978
2.3809047	-828.73572
2.3809047	-835.91541
5.1593475	-835.75134
3.4228208	-830.69275
3.4228208	-829.92322
2.3809047	-840.15759
1.3389881	-856.51306
1.6862935	-850.23181
2.3809047	-824.38025
2.0335991	-826.05212
2.3809047	-850.974
2.72821	-848.974
2.3809047	-832.29431
2.0335991	-840.70056
2.0335991	-852.77087
2.3809047	-845.88416
1.6862935	-842.05212
0.64437717	-848.00916
4.1174316	-847.84509
2.72821	-844.62634
2.72821	-848.13416
2.72821	-849.19275
2.3809047	-846.58728
2.3809047	-849.48181
2.3809047	-851.15759
2.0335991	-847.93494
2.0335991	-848.99744
2.3809047	-851.89197
2.3809047	-849.89587
2.72821	-849.73181
2.3809047	-852.63025
2.3809047	-853.07947
2.3809047	-851.69275
2.0335991	-853.36853
2.3809047	-855.65369
2.0335991	-854.88416
2.3809047	-854.72009
2.3809047	-856.39587
2.72821	-856.84509
2.72821	-856.68494
2.3809047	-857.74353
2.3809047	-858.80212
2.0335991	-858.64197
2.0335991	-859.70056
2.3809047	-860.76306
2.3809047	-860.599
2.3809047	-861.05212
2.72821	-862.11072
2.3809047	-862.56384
2.3809047	-863.01306
2.3809047	-863.46619
2.3809047	-864.52478
2.0335991	-864.974
2.0335991	-866.0365
2.0335991	-867.09509
2.3809047	-867.54822
2.72821	-868.60681
2.3809047	-869.05994
2.72821	-869.50916
2.3809047	-869.96228
2.0335991	-871.02087
2.3809047	-871.47009
2.3809047	-871.92322
2.0335991	-872.37244
2.3809047	-873.43494
2.3809047	-873.88416
2.3809047	-874.33728
2.3809047	-874.7865
2.3809047	-875.23962
2.3809047	-875.68884
2.3809047	-876.13806
2.0335991	-876.59119
2.3809047	-877.04041
2.3809047	-878.10291
2.3809047	-879.1615
2.3809047	-879.61462
2.3809047	-880.06384
2.3809047	-880.51697
2.3809047	-880.96619
2.0335991	-881.41931
2.0335991	-882.47791
2.3809047	-882.92712
2.3809047	-883.38025
2.3809047	-883.82947
2.3809047	-884.28259
2.72821	-884.73181
2.3809047	-885.18494
2.0335991	-885.63416
2.0335991	-886.08728
2.0335991	-886.5365
2.0335991	-886.98572
2.0335991	-887.43884
2.3809047	-887.88806
2.3809047	-888.34119
2.3809047	-888.79041
2.3809047	-889.24353
2.3809047	-889.69275
2.0335991	-890.14587
2.0335991	-890.59509
2.0335991	-891.04822
2.0335991	-892.10681
2.3809047	-892.55603
2.72821	-893.61853
2.3809047	-894.06775
2.3809047	-894.52087
2.3809047	-894.97009
2.3809047	-895.42322
2.0335991	-895.87244
2.0335991	-896.32556
2.0335991	-896.77478
2.0335991	-897.224
2.3809047	-897.06384
2.3809047	-897.51306
2.3809047	-897.96619
2.72821	-898.41541
2.3809047	-898.86853
2.0335991	-899.31775
2.0335991	-899.77087
2.0335991	-900.82947
2.0335991	-901.88806
2.3809047	-902.34119
2.3809047	-902.79041
2.72821	-903.24353
2.3809047	-903.69275
2.3809047	-904.14587
2.0335991	-904.59509
2.0335991	-905.04822
1.6862935	-905.49744
1.6862935	-905.95056
1.6862935	-906.39978
2.0335991	-906.849
2.0335991	-907.30212
2.3809047	-907.75134
2.3809047	-908.20447
2.3809047	-908.65369
2.0335991	-909.10681
2.0335991	-909.55603
1.6862935	-910.00916
-1.7867609	-910.45837
0.99168259	-911.51697
0.99168259	-911.35681
1.6862935	-911.80603
3.075515	-913.48181
2.0335991	-913.93103
2.0335991	-913.77087
2.3809047	-914.82947
1.6862935	-916.50525
1.6862935	-915.11853
2.0335991	-913.73181
1.6862935	-915.40759
2.0335991	-916.46619
2.3809047	-914.47009
2.0335991	-914.91931
2.0335991	-917.81775
2.3809047	-917.65369
2.3809047	-916.27087
1.6862935	-917.94275
2.0335991	-918.39587
1.6862935	-917.00916
2.3809047	-916.84509
2.0335991	-917.90759
2.0335991	-917.13416
2.3809047	-916.974
2.0335991	-918.64587
2.0335991	-919.099
2.3809047	-918.32556
1.3389881	-918.77869
3.075515	-919.22791
3.075515	-918.45447
2.3809047	-918.90759
2.3809047	-918.74353
1.6862935	-917.36072
2.3809047	-917.80994
2.3809047	-918.26306
1.6862935	-916.26306
2.0335991	-917.32556
1.3389881	-919.61072
2.0335991	-918.84119
2.0335991	-919.29041
2.0335991	-920.349
2.72821	-920.18884
1.6862935	-919.41541
2.0335991	-920.47791
2.0335991	-920.31384
2.3809047	-919.54431
2.0335991	-920.60291
1.3389881	-921.66541
2.0335991	-920.89197
1.6862935	-921.34119
1.6862935	-923.01697
0.64437717	-922.85291
2.0335991	-924.52869
3.075515	-924.97791
2.0335991	-908.30212
2.0335991	-901.4115
1.6862935	-929.39197
2.3809047	-946.35681
2.0335991	-922.94666
2.0335991	-910.55212
2.0335991	-930.57556
2.0335991	-934.69666
2.3809047	-917.40369
2.0335991	-917.24353
2.0335991	-929.31384
2.0335991	-926.70837
1.6862935	-921.04041
1.6862935	-926.99744
1.3389881	-928.66931
1.3389881	-921.16541
1.3389881	-920.39587
2.0335991	-933.07947
2.3809047	-944.54431
2.0335991	-932.75916
2.0335991	-910.57947
2.0335991	-914.69666
3.075515	-935.94666
2.0335991	-933.33728
2.0335991	-917.27087
2.3809047	-923.22791
2.0335991	-936.52087
2.3809047	-929.63416
2.0335991	-920.90759
2.3809047	-928.70056
2.0335991	-931.59509
2.0335991	-923.48181
1.6862935	-924.54041
2.0335991	-931.10681
2.0335991	-927.27869
2.3809047	-923.44666
2.0335991	-927.56775
2.0335991	-929.85291
2.3809047	-925.4115
2.0335991	-925.24744
2.0335991	-928.75916
2.0335991	-927.98572
1.6862935	-925.38025
2.0335991	-927.66541
2.0335991	-928.724
2.0335991	-926.72791
2.3809047	-927.17712
2.3809047	-929.46619
2.0335991	-928.07947
2.0335991	-927.30994
2.0335991	-928.98181
2.0335991	-929.43494
2.0335991	-928.6615
2.0335991	-929.72009
2.0335991	-931.39587
2.3809047	-930.62244
2.0335991	-930.46228
2.3809047	-931.52087
2.0335991	-931.974
2.0335991	-931.80994
1.6862935	-932.26306
2.0335991	-932.71228
2.0335991	-932.55212
2.0335991	-933.00134
2.0335991	-934.05994
2.3809047	-933.89978
2.3809047	-934.349
2.0335991	-934.80212
2.0335991	-935.25134
2.0335991	-935.09119
1.6862935	-935.54041
2.0335991	-935.99353
2.0335991	-936.44275
2.0335991	-936.89197
2.3809047	-937.34509
2.0335991	-937.18103
2.3809047	-937.63416
2.0335991	-938.08337
1.6862935	-938.5365
1.6862935	-938.98572
1.6862935	-939.43884
2.0335991	-939.88806
2.0335991	-939.724
2.0335991	-940.17712
2.3809047	-940.62634
2.3809047	-941.07947
2.0335991	-941.52869
2.3809047	-941.98181
2.0335991	-942.43103
2.0335991	-942.27087
2.0335991	-942.10681
1.6862935	-942.55994
2.0335991	-943.00916
2.0335991	-943.45837
2.3809047	-943.9115
2.3809047	-944.36072
2.0335991	-944.81384
2.0335991	-945.26306
2.0335991	-945.10291
1.6862935	-945.55212
1.6862935	-946.00525
1.6862935	-946.45447
1.6862935	-946.90369
2.0335991	-947.35681
2.3809047	-947.80603
2.3809047	-948.25916
2.3809047	-948.70837
2.0335991	-949.1615
2.0335991	-949.61072
1.6862935	-950.06384
1.6862935	-950.51306
1.6862935	-950.96228
1.6862935	-951.41541
1.6862935	-951.86462
2.0335991	-951.70447
2.3809047	-952.15369
2.3809047	-952.60681
2.0335991	-952.44275
2.0335991	-952.89587
1.6862935	-953.34509
1.6862935	-953.79822
1.6862935	-954.24744
1.6862935	-954.69666
1.6862935	-955.14978
2.0335991	-955.599
2.3809047	-956.05212
2.0335991	-956.50134
2.0335991	-956.34119
2.0335991	-956.79041
2.0335991	-957.24353
1.6862935	-957.69275
2.0335991	-958.14197
1.6862935	-958.59509
2.0335991	-959.04431
2.0335991	-959.49744
2.0335991	-959.94666
2.3809047	-960.39978
2.0335991	-960.849
1.6862935	-961.30212
1.6862935	-961.75134
2.0335991	-962.20447
2.0335991	-962.65369
1.6862935	-963.10291
3.4228208	-963.55603
1.3389881	-963.39197
1.6862935	-963.23181
1.3389881	-963.68103
2.0335991	-965.35681
1.3389881	-966.41541
1.6862935	-966.25525
2.0335991	-966.09119
2.0335991	-968.98572
1.6862935	-968.21619
2.3809047	-964.38416
2.0335991	-964.83728
2.0335991	-968.34509
2.3809047	-966.349
1.6862935	-963.12634
2.0335991	-967.24744
1.3389881	-970.14197
1.6862935	-966.30994
1.6862935	-966.14978
1.6862935	-969.65759
2.0335991	-968.27478
2.0335991	-965.66541
2.0335991	-967.95447
2.0335991	-968.40369
2.0335991	-966.40759
1.6862935	-966.85681
1.6862935	-969.14587
1.6862935	-967.75916
1.3389881	-966.37244
2.3809047	-968.04822
1.6862935	-967.88416
2.0335991	-965.88806
1.6862935	-966.94666
2.3809047	-966.17712
2.0335991	-963.56775
1.6862935	-966.46619
2.0335991	-967.52478
1.6862935	-963.07947
1.6862935	-965.36853
1.3389881	-970.099
2.0335991	-966.88025
1.6862935	-964.88025
2.0335991	-969.00134
2.0335991	-968.22791
1.6862935	-963.7865
1.6862935	-966.68103
1.6862935	-968.96619
1.6862935	-965.13806
1.6862935	-966.80994
1.6862935	-970.93103
1.6862935	-968.32166
1.6862935	-968.1615
0.99168259	-966.77478
2.0335991	-953.77087
2.3809047	-956.66541
1.6862935	-980.974
2.0335991	-982.03259
1.3389881	-959.23572
1.6862935	-959.68884
1.6862935	-977.87634
1.6862935	-974.04822
2.0335991	-958.59119
2.0335991	-962.10291
2.0335991	-973.56384
2.0335991	-969.73572
2.3809047	-962.23181
3.075515	-968.18494
4.4647369	-972.30603
2.72821	-962.35681
2.3809047	-968.92712
2.0335991	-987.72791
2.0335991	-974.11072
2.0335991	-949.47791
2.0335991	-961.55212
2.0335991	-982.18884
2.0335991	-971.63025
1.6862935	-958.00916
1.6862935	-969.47009
2.3809047	-979.099
1.3389881	-969.75916
4.1174316	-964.09509
1.6862935	-971.27087
2.3809047	-972.33337
2.3809047	-965.44275
1.3389881	-965.89587
1.6862935	-973.07166
2.0335991	-970.46228
1.6862935	-963.57556
2.0335991	-967.69275
1.6862935	-972.42712
2.0335991	-966.75916
2.3809047	-964.15369
2.0335991	-968.27087
1.6862935	-969.94666
2.0335991	-966.724
2.0335991	-965.95056
1.6862935	-968.849
2.0335991	-969.29822
1.6862935	-966.07947
2.0335991	-966.52869
2.0335991	-968.81775
2.3809047	-967.43103
2.0335991	-966.6615
2.0335991	-968.33337
1.6862935	-969.39587
1.6862935	-968.00916
1.3389881	-968.45837
2.0335991	-970.13416
2.3809047	-969.97009
2.0335991	-968.58728
2.3809047	-970.25916
2.0335991	-970.71228
1.6862935	-969.93884
2.0335991	-970.39197
1.6862935	-971.45056
1.6862935	-971.2865
1.6862935	-971.12634
2.0335991	-972.18494
2.3809047	-972.63806
2.0335991	-972.474
2.3809047	-972.92712
2.0335991	-973.37634
1.6862935	-973.21619
1.6862935	-973.05212
2.0335991	-973.50134
1.6862935	-973.95447
2.0335991	-973.79041
2.0335991	-974.24353
2.0335991	-974.69275
2.0335991	-975.14587
1.6862935	-975.59509
1.6862935	-976.04822
1.6862935	-976.49744
1.6862935	-976.95056
1.6862935	-977.39978
2.0335991	-977.23572
2.0335991	-977.68884
2.3809047	-978.13806
2.3809047	-978.59119
2.0335991	-979.04041
2.0335991	-979.49353
2.0335991	-979.94275
1.6862935	-980.39587
1.6862935	-980.84509
1.6862935	-981.29431
1.6862935	-981.74744
2.0335991	-982.19666
2.3809047	-982.64978
2.0335991	-983.099
2.0335991	-982.93884
2.0335991	-983.38806
1.6862935	-983.84119
1.6862935	-984.29041
1.6862935	-984.74353
2.0335991	-984.57947
2.0335991	-985.02869
2.0335991	-985.48181
2.0335991	-985.93103
2.0335991	-986.38416
2.0335991	-986.83337
1.6862935	-987.2865
1.6862935	-987.73572
1.6862935	-988.18884
1.6862935	-988.63806
1.6862935	-989.08728
2.0335991	-989.54041
2.0335991	-989.98962
2.3809047	-990.44275
2.0335991	-990.89197
1.6862935	-991.34509
1.6862935	-991.79431
1.6862935	-992.24744
1.6862935	-992.69666
2.0335991	-993.14587
2.0335991	-993.599
2.0335991	-994.04822
2.3809047	-994.50134
2.0335991	-994.95056
2.0335991	-995.40369
1.6862935	-995.85291
1.3389881	-996.30603
2.0335991	-996.75525
1.6862935	-997.20837
2.0335991	-997.65759
2.0335991	-998.10681
2.0335991	-997.94666
2.0335991	-998.39587
2.0335991	-998.849
1.6862935	-998.68494
1.6862935	-998.52478
1.6862935	-998.974
1.6862935	-999.42712
1.6862935	-999.87634
2.0335991	-1000.3256
2.0335991	-1000.7787
2.0335991	-1001.2279
2.0335991	-1001.681
1.6862935	-1001.517
1.3389881	-1001.9701
1.6862935	-1002.4193
1.6862935	-1002.8724
1.6862935	-1003.3217
3.7701261	-1004.3802
3.7701261	-1004.2201
2.0335991	-1003.4467
0.99168259	-1008.181
1.6862935	-1012.2982
1.6862935	-1003.5756
1.3389881	-1002.8021
1.6862935	-1016.099
2.0335991	-1012.8763
2.0335991	-999.87244
1.6862935	-1008.2748
2.0335991	-1016.6771
2.3809047	-1004.2826
2.0335991	-1000.4506
2.0335991	-1010.6888
1.6862935	-1008.0795
1.6862935	-999.35681
1.3389881	-1002.8646
1.6862935	-1005.1537
2.0335991	-998.87244
2.0335991	-998.099
2.0335991	-1000.3881
2.0335991	-996.55603
2.0335991	-994.55994
1.6862935	-996.84509
1.6862935	-994.23962
1.6862935	-991.01697
1.6862935	-992.69275
1.6862935	-992.52869
2.0335991	-989.30994
2.0335991	-989.75916
2.3809047	-990.81775
2.0335991	-988.21228
1.6862935	-987.43884
1.6862935	-988.50134
1.6862935	-986.50134
1.6862935	-985.73181
1.6862935	-986.79041
2.0335991	-986.02087
2.0335991	-984.63416
2.3809047	-985.69275
2.0335991	-986.14587
2.0335991	-984.75916
1.6862935	-984.599
1.6862935	-985.65759
1.6862935	-984.88806
1.6862935	-984.11462
1.6862935	-985.17712
1.6862935	-985.01306
3.7701261	-984.23962
4.8120427	-984.69275
4.4647369	-985.14197
2.0335991	-986.20447
0.99168259	-982.98181
